method,saved_episode,test_seed,step,selected_agent,selected_cpu_fraction,selected_bandwidth_fraction,selection_entropy_normalised,selection_gap,reward,success,latency_ms,energy_mJ
CA-MADDPG-V2 Seed 42 best,10,950077,24,uav_U1,0.9974663257598877,0.9861483573913574,0.023901111546621397,0.9880194664001465,1.2806403054136417,1,307.632863571027,5983.740364403239
CA-MADDPG-V2 Seed 42 best,10,950077,25,uav_U1,0.9976697564125061,0.9879071712493896,0.017234997431228388,0.9922223687171936,1.2291354032738806,1,373.6666434765219,9479.208744019028
CA-MADDPG-V2 Seed 42 best,10,950077,26,uav_U1,0.997050404548645,0.9840711951255798,0.013242903843472738,0.9942710995674133,0.6506152515149188,1,1070.9572223958587,6429.671040710067
CA-MADDPG-V2 Seed 42 best,10,950077,27,uav_U1,0.9982770681381226,0.9873405694961548,0.013013631822046949,0.9944031238555908,1.3776044585397853,1,197.27578543903272,4012.103203305827
CA-MADDPG-V2 Seed 42 best,10,950077,28,uav_U1,0.9980655908584595,0.9789389371871948,0.009957186559281156,0.9961069226264954,-5.13571883236007,0,1694.7082291873028,48514.288960236256
CA-MADDPG-V2 Seed 42 best,10,950077,29,uav_U1,0.9979384541511536,0.9889404773712158,0.014598670109213549,0.9936305284500122,1.4978837258337478,1,21.11688582601002,586.7709752296935
CA-MADDPG-V2 Seed 42 best,10,950077,30,uav_U1,0.9973421096801758,0.987017810344696,0.012462143400999597,0.9950782656669617,1.1128624278589263,1,416.07419674903826,7118.182501463871
CA-MADDPG-V2 Seed 42 best,10,950077,31,uav_U1,0.9970850348472595,0.9781374931335449,0.00899903281164506,0.9966489672660828,-4.075443355274389,0,2167.6834599498893,27473.179359435373
CA-MADDPG-V2 Seed 42 best,10,950077,32,uav_U1,0.9973182678222656,0.9868015050888062,0.013310420920347957,0.9946994185447693,-3.5607826407817744,0,1483.9067648362065,41173.31484351841
CA-MADDPG-V2 Seed 42 best,10,950077,33,uav_U1,0.9978272318840027,0.9737362861633301,0.011012574475425843,0.9955160617828369,-5.96805469539718,0,3703.784588607729,135908.72138322776
CA-MADDPG-V2 Seed 42 best,10,950077,34,uav_U1,0.9976421594619751,0.9865567684173584,0.01761317848542508,0.991732120513916,1.1939170864623896,1,552.6200287473263,11587.842669864332
CA-MADDPG-V2 Seed 42 best,10,950077,35,uav_U1,0.9979172945022583,0.9901888370513916,0.012762178761515456,0.9948026537895203,0.9979840226677426,1,781.9974343355253,9440.139151343345
CA-MADDPG-V2 Seed 42 best,10,950077,36,uav_U1,0.9974998235702515,0.9865143299102783,0.012944953921279801,0.9945667386054993,-3.86562363848424,0,1631.8095916967009,12306.533947629829
CA-MADDPG-V2 Seed 42 best,10,950077,37,uav_U1,0.9975030422210693,0.9761574268341064,0.01265165861976572,0.9945513606071472,-6.682898652008446,0,3961.118339318801,147323.7929771355
CA-MADDPG-V2 Seed 42 best,10,950077,38,uav_U1,0.9975371360778809,0.9792578220367432,0.011550312593675284,0.9952294230461121,-5.456239427188967,0,1818.0305576040723,20823.85265640007
CA-MADDPG-V2 Seed 42 best,10,950077,39,uav_U1,0.9977903366088867,0.9863929748535156,0.012183675096778309,0.9950771927833557,0.9189998387759075,1,891.1134978720504,20855.239437724733
CA-MADDPG-V2 Seed 42 best,10,950077,40,uav_U1,0.9980505108833313,0.9901676774024963,0.015330349946812134,0.9938711524009705,-7.048981231732772,0,1178.1624170810735,48694.958028361776
CA-MADDPG-V2 Seed 42 best,10,950077,41,uav_U1,0.9979110360145569,0.9866847991943359,0.015731084150909153,0.9928730726242065,0.9163493504897464,1,145.30604828022973,1696.5378780966776
CA-MADDPG-V2 Seed 42 best,10,950077,42,uav_U1,0.9978429675102234,0.9877923727035522,0.0209849908823818,0.9898282289505005,0.8002758140643906,1,34.985979882291815,859.8343354928072
CA-MADDPG-V2 Seed 42 best,10,950077,43,uav_U1,0.9969272613525391,0.9787881374359131,0.008908407654423614,0.9966885447502136,-7.50009149108673,0,5150.367769110729,150636.49926109117
CA-MADDPG-V2 Seed 42 best,10,950077,44,uav_U1,0.9977688193321228,0.987985372543335,0.021337908849369477,0.9897031784057617,0.8884066927367418,1,957.6115890713448,28278.598257289876
CA-MADDPG-V2 Seed 42 best,10,950077,45,uav_U1,0.9981133341789246,0.9872556924819946,0.015984324961127866,0.9927517771720886,1.1692734278710868,1,295.9180938300451,6363.059578502509
CA-MADDPG-V2 Seed 42 best,10,950077,46,uav_U1,0.9979960918426514,0.9769333004951477,0.012326026890198705,0.9949008226394653,-3.8251329266040957,0,1053.4077776932156,30989.564582939456
CA-MADDPG-V2 Seed 42 best,10,950077,47,uav_U1,0.9979027509689331,0.9848281145095825,0.015784221572381636,0.9928672909736633,1.2072825879667866,1,467.030696026374,14122.858629584754
CA-MADDPG-V2 Seed 42 best,10,950077,48,uav_U1,0.9976413249969482,0.9865587949752808,0.009903915663284512,0.9963197112083435,1.1690188495726188,1,329.2347074299363,4514.210229870198
CA-MADDPG-V2 Seed 42 best,10,950077,49,uav_U1,0.9972645044326782,0.9884744882583618,0.01748538754918567,0.992667555809021,-4.272342048581944,0,3182.9620560417998,126918.38598709687
CA-MADDPG-V2 Seed 42 best,10,950077,50,uav_U1,0.9972265958786011,0.9732239246368408,0.009937136258942936,0.9960725903511047,-7.500091446586271,0,6958.1299802357225,287798.2695154331
CA-MADDPG-V2 Seed 42 best,10,950077,51,uav_U1,0.9982819557189941,0.9858523011207581,0.012778918084718021,0.994654655456543,1.379752219578803,1,103.57436810624748,2284.5477446916557
CA-MADDPG-V2 Seed 42 best,10,950077,52,uav_U1,0.9976980686187744,0.9869019985198975,0.018369249376674838,0.9912214875221252,0.909418282143432,1,539.7078216550054,12241.095168132004
CA-MADDPG-V2 Seed 42 best,10,950077,53,uav_U1,0.9979743957519531,0.9861217737197876,0.018524731827526442,0.991301417350769,-4.282489074388897,0,1165.687817810248,27803.487873284055
CA-MADDPG-V2 Seed 42 best,10,950077,54,uav_U1,0.9972555041313171,0.9834859371185303,0.015234133420433187,0.9934920072555542,0.6779075335256686,1,1298.761466749239,42217.9778285326
CA-MADDPG-V2 Seed 42 best,10,950077,55,uav_U1,0.9977548718452454,0.987321138381958,0.017515054486755423,0.99229896068573,-3.733028187032419,0,622.6329768934808,20984.416702278828
CA-MADDPG-V2 Seed 42 best,10,950077,56,uav_U1,0.9975776076316833,0.9759876728057861,0.009092335548714789,0.9964879751205444,-4.341652348034214,0,2220.9222720630187,67541.04189421974
CA-MADDPG-V2 Seed 42 best,10,950077,57,uav_U1,0.997468888759613,0.9800443649291992,0.00957154953727129,0.9963698983192444,-4.503349824943058,0,2734.4474624018953,75446.03058947793
CA-MADDPG-V2 Seed 42 best,10,950077,58,uav_U1,0.9976160526275635,0.9778237342834473,0.007669378207512311,0.997143566608429,-5.194224957434102,0,3453.8786446178638,58892.51822096684
CA-MADDPG-V2 Seed 42 best,10,950077,59,uav_U1,0.9975485801696777,0.9754043817520142,0.00829158466720517,0.9969156980514526,-7.500091769677877,0,2414.71311964271,42083.838963228496
CA-MADDPG-V2 Seed 42 best,10,950077,60,uav_U1,0.9974708557128906,0.9781138896942139,0.01007830781399516,0.9960572123527527,-4.165086718817493,0,2172.818645991362,65445.45301538142
CA-MADDPG-V2 Seed 42 best,10,950077,61,uav_U1,0.9977507591247559,0.9799801111221313,0.00978387838349398,0.9961398839950562,0.7422369080569038,1,1150.902697349454,24527.60544111915
CA-MADDPG-V2 Seed 42 best,10,950077,62,uav_U1,0.997005045413971,0.9833132028579712,0.01815195932283598,0.9917194247245789,0.7030889601021275,1,749.806685347403,8325.491963623906
CA-MADDPG-V2 Seed 42 best,10,950077,63,uav_U1,0.9974342584609985,0.9704198837280273,0.010000681457553786,0.9960662722587585,-7.500091514405498,0,4100.2626539111125,152779.76492601106
CA-MADDPG-V2 Seed 42 best,10,950077,64,uav_U1,0.9976880550384521,0.9784001708030701,0.007027954652086589,0.9974401593208313,-6.8628120254354315,0,3930.8107893917736,59473.99339213391
CA-MADDPG-V2 Seed 42 best,10,950077,65,uav_U1,0.9981287717819214,0.9877591729164124,0.013003974737989914,0.9945864677429199,-3.698454280923067,0,680.6695697556352,5531.835993078796
CA-MADDPG-V2 Seed 42 best,10,950077,66,uav_U1,0.9971795082092285,0.9871057271957397,0.01487530698117607,0.9940475821495056,1.010405181732439,1,653.4862375542962,7483.545164326425
CA-MADDPG-V2 Seed 42 best,10,950077,67,uav_U1,0.9981104135513306,0.9853313565254211,0.011395635843587694,0.9954351782798767,1.2206948481930213,1,198.520578586221,3379.520274944924
CA-MADDPG-V2 Seed 42 best,10,950077,68,uav_U1,0.998202919960022,0.9873318672180176,0.011950770141485864,0.9952685236930847,1.2621804335977673,1,140.0216119529884,3049.7249488060224
CA-MADDPG-V2 Seed 42 best,10,950077,69,uav_U1,0.9976489543914795,0.9877961874008179,0.01815152087924753,0.9915847778320312,-3.6098464867408726,0,1087.559661670288,23369.44812979055
CA-MADDPG-V2 Seed 42 best,10,950077,70,uav_U1,0.9973909854888916,0.9864953756332397,0.025394707650691396,0.9871723055839539,0.6408290853222729,1,42.95831622979066,776.0105536518315
CA-MADDPG-V2 Seed 42 best,10,950077,71,uav_U1,0.9969925880432129,0.9696764945983887,0.009090697452281929,0.9963892698287964,-6.249939672716028,0,6824.723461007159,154093.4272311302
CA-MADDPG-V2 Seed 42 best,10,950077,72,uav_U1,0.9984097480773926,0.9866073727607727,0.010998694742786322,0.9956538081169128,0.789650842387758,1,310.3824176556275,6164.351465173059
CA-MADDPG-V2 Seed 42 best,10,950077,73,uav_U1,0.997896134853363,0.9862571954727173,0.02307797981868809,0.9887129664421082,1.1986039966395972,1,226.88207285879506,5083.2362517528
CA-MADDPG-V2 Seed 42 best,10,950077,74,uav_U1,0.9964859485626221,0.9697917699813843,0.012340088633552989,0.994755744934082,-7.015120057959149,0,7743.27428856015,315756.05455683905
CA-MADDPG-V2 Seed 42 best,10,950077,75,uav_U1,0.9983459711074829,0.9858798980712891,0.014170972433363382,0.9940124750137329,1.2273348126230224,1,409.1326866127638,11673.718700361273
CA-MADDPG-V2 Seed 42 best,10,950077,76,uav_U1,0.9981492757797241,0.9850133657455444,0.014058512461862535,0.9938929080963135,1.3038994174256833,1,338.7031392978632,7982.4017145124035
CA-MADDPG-V2 Seed 42 best,10,950077,77,uav_U1,0.9980860948562622,0.9860749840736389,0.016346163879948427,0.9925781488418579,1.210386502374332,1,458.0231941141541,9917.099919294249
CA-MADDPG-V2 Seed 42 best,10,950077,78,uav_U1,0.9978454113006592,0.9872147440910339,0.015185535750655132,0.9938331246376038,-4.989458129507956,0,995.7466147604416,34419.90478643177
CA-MADDPG-V2 Seed 42 best,10,950077,79,uav_U1,0.9979500770568848,0.9854452610015869,0.008294365790926739,0.9971007108688354,-3.7070942392471284,0,2199.1585896480537,53131.35254934404
CA-MADDPG-V2 Seed 42 best,10,950077,80,uav_U1,0.9970619678497314,0.9861705899238586,0.01712737166431163,0.9927322864532471,0.8780884639170528,1,644.8270086176366,9202.424184258556
CA-MADDPG-V2 Seed 42 best,10,950077,81,uav_U1,0.9967868328094482,0.9875121116638184,0.02008584986209072,0.9909219145774841,0.5179819817573523,1,1547.5155380124793,17048.17610005755
CA-MADDPG-V2 Seed 42 best,10,950077,82,uav_U1,0.9974003434181213,0.9811520576477051,0.010021881256672792,0.9961778521537781,-4.077693316800267,0,2278.055657922912,20515.75422253441
CA-MADDPG-V2 Seed 42 best,10,950077,83,uav_U1,0.9981011152267456,0.9866795539855957,0.015552932063299768,0.9931235909461975,0.5217659204295557,1,1214.8528299568948,37464.62177039848
CA-MADDPG-V2 Seed 42 best,10,950077,84,uav_U1,0.9979074001312256,0.9838110208511353,0.008595468138699361,0.9967946410179138,-3.72800259131548,0,1782.9258821293038,19510.64290843525
CA-MADDPG-V2 Seed 42 best,10,950077,85,uav_U1,0.9977751970291138,0.9884111881256104,0.020615992875447256,0.9906283617019653,1.0527680944052933,1,311.6567525890792,8287.7752543672
CA-MADDPG-V2 Seed 42 best,10,950077,86,uav_U1,0.9959604740142822,0.965338408946991,0.0058088772197275335,0.998089075088501,0.9901974544652761,1,5095.280619178523,91198.92266191523
CA-MADDPG-V2 Seed 42 best,10,950077,87,uav_U1,0.9979007244110107,0.9869231581687927,0.01653126149643314,0.9928145408630371,1.2157743961478036,1,407.1639349513626,12121.995566797328
CA-MADDPG-V2 Seed 42 best,10,950077,88,uav_U1,0.9979601502418518,0.9903964996337891,0.024971970373520887,0.9882133603096008,0.5434290643386477,1,1219.5111976838334,53189.232065036005
CA-MADDPG-V2 Seed 42 best,10,950077,89,uav_U1,0.9973782896995544,0.9899071455001831,0.0263336904119757,0.9868783354759216,1.2244144174260045,1,513.5201508947315,6310.589388461565
CA-MADDPG-V2 Seed 42 best,10,950077,90,uav_U1,0.9979187250137329,0.984197199344635,0.014755825440767948,0.993589460849762,-3.9900782056057578,0,1133.8793386982081,13210.603297872058
CA-MADDPG-V2 Seed 42 best,10,950077,91,uav_U1,0.998150646686554,0.9830671548843384,0.014686595036364433,0.9938256740570068,1.2819776066147583,1,317.0891335195419,9729.853875286924
CA-MADDPG-V2 Seed 42 best,10,950077,92,uav_U1,0.9983328580856323,0.9793646931648254,0.009754114373543022,0.9961917400360107,-3.5168348778824843,0,1083.8480039327076,22092.640305380934
CA-MADDPG-V2 Seed 42 best,10,950077,93,uav_U1,0.9979172945022583,0.9869719743728638,0.010215016466321412,0.9961982369422913,0.7991993227165097,1,1222.0347998610084,8133.352514975381
CA-MADDPG-V2 Seed 42 best,10,950077,94,uav_U1,0.9977267980575562,0.9646579623222351,0.00840142368441344,0.9968259334564209,-4.631937904984683,0,3052.803722285427,75538.85459672756
CA-MADDPG-V2 Seed 42 best,10,950077,95,uav_U1,0.9980217814445496,0.9864352941513062,0.014062896897747031,0.9941202402114868,0.8517765016927883,1,539.8933832715411,7082.592788284602
CA-MADDPG-V2 Seed 42 best,10,950077,96,uav_U1,0.9970937371253967,0.9881371855735779,0.016355429438734595,0.9933875799179077,-5.2348330025421195,0,1370.1049490066957,9374.984721288329
CA-MADDPG-V2 Seed 42 best,10,950077,97,uav_U1,0.9980336427688599,0.9879555106163025,0.017539097697707274,0.9919211864471436,1.1103222702418574,1,552.0433772572604,14085.095477740007
CA-MADDPG-V2 Seed 42 best,10,950077,98,uav_U1,0.9978350400924683,0.9844715595245361,0.016063006979714863,0.9927802681922913,-3.630657466857161,0,1707.154272665459,41229.089898145554
CA-MADDPG-V2 Seed 42 best,10,950077,99,uav_U1,0.998159646987915,0.9876876473426819,0.01741251854835993,0.9920570254325867,1.272508163026166,1,329.9575486636908,9051.89206707889
CA-MADDPG-V2 Seed 42 best,10,950078,0,uav_U1,0.9972444772720337,0.9802392721176147,0.00783890864979753,0.9970555305480957,-4.651357390360078,0,836.8420333932264,5734.684255676449
CA-MADDPG-V2 Seed 42 best,10,950078,1,uav_U1,0.9975506067276001,0.9770302176475525,0.006392762739066075,0.9977136850357056,1.2806584882320695,1,272.0889328511943,5856.314666605626
CA-MADDPG-V2 Seed 42 best,10,950078,2,uav_U1,0.9972192049026489,0.96784508228302,0.003793921130458921,0.9988129734992981,-4.7541764637169805,0,2260.8469740111937,39952.238701355454
CA-MADDPG-V2 Seed 42 best,10,950078,3,uav_U1,0.997241735458374,0.984243631362915,0.011246090986719892,0.9953938722610474,-4.930036034340019,0,1054.5959384113999,39872.51792474384
CA-MADDPG-V2 Seed 42 best,10,950078,4,uav_U1,0.997412383556366,0.9707722663879395,0.007772957674005776,0.9970362186431885,-7.1262015150348335,0,6370.1535473479735,282415.0557066982
CA-MADDPG-V2 Seed 42 best,10,950078,5,uav_U1,0.9979470372200012,0.9843006134033203,0.005453593113447948,0.9981808662414551,1.4174810408346286,1,126.69076925317474,3898.6623410699262
CA-MADDPG-V2 Seed 42 best,10,950078,6,uav_U1,0.9969385862350464,0.9795700311660767,0.008232513696431434,0.9969318509101868,-6.31812576133037,0,2783.3470425652945,104917.72495658197
CA-MADDPG-V2 Seed 42 best,10,950078,7,uav_U1,0.9974443912506104,0.9812306761741638,0.005523238906749377,0.9981460571289062,1.0129178958945046,1,306.31686607904754,5378.560454778132
CA-MADDPG-V2 Seed 42 best,10,950078,8,uav_U1,0.997320294380188,0.9711873531341553,0.0057056621791318485,0.998107373714447,-4.5076790455607725,0,100.38372299880648,2222.189778487671
CA-MADDPG-V2 Seed 42 best,10,950078,9,uav_U1,0.9800029993057251,0.808289647102356,0.0045007407312304985,0.9984977841377258,-4.092597488399532,0,15923.313309613335,244997.01688375432
CA-MADDPG-V2 Seed 42 best,10,950078,10,uav_U1,0.9971499443054199,0.9816635847091675,0.009578456237194138,0.9960944056510925,1.3081429723070082,1,339.61642573430737,7173.7589068884645
CA-MADDPG-V2 Seed 42 best,10,950078,11,uav_U1,0.9978075623512268,0.9787245392799377,0.006656832782344894,0.9976104497909546,1.0191576004000542,1,452.86720551590656,13594.143490777224
CA-MADDPG-V2 Seed 42 best,10,950078,12,uav_U1,0.9975602626800537,0.9853628873825073,0.009635292116390594,0.9961800575256348,-7.314373602286831,0,1145.7990536494829,18496.07081563924
CA-MADDPG-V2 Seed 42 best,10,950078,13,uav_U1,0.9969606399536133,0.9829915165901184,0.009636397932599839,0.9960697889328003,1.2978401908211892,1,369.38035700940935,5942.104442726946
CA-MADDPG-V2 Seed 42 best,10,950078,14,uav_U1,0.997776985168457,0.9876037836074829,0.010417341194724254,0.9958517551422119,-5.932243115305127,0,2261.7878342721024,69153.5864365721
CA-MADDPG-V2 Seed 42 best,10,950078,15,uav_U1,0.9966899752616882,0.9512790441513062,0.005191752903659095,0.9982262849807739,-4.326949978919508,0,2829.803849798612,87198.65872511
CA-MADDPG-V2 Seed 42 best,10,950078,16,uav_U1,0.9961862564086914,0.9220144748687744,0.0048730832861658665,0.9983335733413696,-5.127982826580966,0,4774.87854904093,107403.24855786387
CA-MADDPG-V2 Seed 42 best,10,950078,17,uav_U1,0.9970022439956665,0.9666037559509277,0.007742434881608386,0.9971234202384949,-7.500091400789634,0,5763.40333223402,245151.74231512664
CA-MADDPG-V2 Seed 42 best,10,950078,18,uav_U1,0.9975676536560059,0.9848403930664062,0.008056222162795178,0.9968489408493042,0.9324992712376887,1,974.8083991204768,16988.251775290926
CA-MADDPG-V2 Seed 42 best,10,950078,19,uav_U1,0.99510258436203,0.9655941724777222,0.007000277698331572,0.997374415397644,-4.521999895314529,0,1332.4376648236155,22290.05183149993
CA-MADDPG-V2 Seed 42 best,10,950078,20,uav_U1,0.9967513084411621,0.9812238216400146,0.008044876828241659,0.9969123601913452,-4.008469175415158,0,1874.912972511546,27099.705310566325
CA-MADDPG-V2 Seed 42 best,10,950078,21,uav_U1,0.9930070042610168,0.8779677152633667,0.005611355956321398,0.9979313015937805,-7.50027234500938,0,12637.810457455995,367012.6945659741
CA-MADDPG-V2 Seed 42 best,10,950078,22,uav_U1,0.9981973171234131,0.9811056852340698,0.0097055838454953,0.996175229549408,0.8078329408228684,1,503.8308857106969,18083.524795061923
CA-MADDPG-V2 Seed 42 best,10,950078,23,uav_U1,0.9972084760665894,0.9658192992210388,0.004597080215958973,0.998477578163147,-4.371134931126113,0,2460.421995375354,60937.249789985006
CA-MADDPG-V2 Seed 42 best,10,950078,24,uav_U1,0.997302770614624,0.9824293851852417,0.008020170289351564,0.9968924522399902,1.044366373928993,1,649.1468462204385,9238.860345404246
CA-MADDPG-V2 Seed 42 best,10,950078,25,uav_U1,0.9972389340400696,0.9678319096565247,0.0064098745775315194,0.9976209402084351,-7.500091717693045,0,2714.161819724989,56041.57185313085
CA-MADDPG-V2 Seed 42 best,10,950078,26,uav_U1,0.9976924657821655,0.9711660742759705,0.0034238735284025787,0.9989904165267944,-4.339539416749198,0,2304.82707934928,19628.692712890428
CA-MADDPG-V2 Seed 42 best,10,950078,27,uav_U1,0.9960372447967529,0.9676811099052429,0.004066147276100369,0.9986931681632996,-6.007947601501289,0,3164.0856143208457,25915.712368559478
CA-MADDPG-V2 Seed 42 best,10,950078,28,uav_U1,0.9973330497741699,0.9861235618591309,0.014138909425850847,0.9937387704849243,-6.12009701908543,0,1075.1415955337063,24985.66416125217
CA-MADDPG-V2 Seed 42 best,10,950078,29,uav_U1,0.9973157048225403,0.9821807742118835,0.007869378052385256,0.9969918131828308,-3.508392698059026,0,1555.8063223435304,8499.077770253778
CA-MADDPG-V2 Seed 42 best,10,950078,30,uav_U1,0.9972749948501587,0.9765666723251343,0.005080329179827627,0.9982682466506958,0.8225909147332469,1,1343.120297013899,25495.07196054514
CA-MADDPG-V2 Seed 42 best,10,950078,31,uav_U1,0.9968513250350952,0.9849860668182373,0.007152380412444168,0.9975085258483887,0.9186667929833208,1,745.150981221123,7002.9121791709495
CA-MADDPG-V2 Seed 42 best,10,950078,32,uav_U1,0.997490644454956,0.9803696870803833,0.00663753924211183,0.9976564645767212,-3.662983174424886,0,704.7121602824553,12683.950582180474
CA-MADDPG-V2 Seed 42 best,10,950078,33,uav_U1,0.997862696647644,0.9818629026412964,0.008986673070707933,0.9963915944099426,0.8024638108593287,1,857.1593091688602,25325.334968477404
CA-MADDPG-V2 Seed 42 best,10,950078,34,uav_U1,0.9972857236862183,0.9638780355453491,0.006067535477754087,0.9978131055831909,-4.926037134011497,0,1715.1433638778012,31285.10296423367
CA-MADDPG-V2 Seed 42 best,10,950078,35,uav_U1,0.998164176940918,0.9849981069564819,0.006467465194491855,0.9977636337280273,1.1581703522873574,1,582.6632234828483,17863.41768544914
CA-MADDPG-V2 Seed 42 best,10,950078,36,uav_U1,0.9970180988311768,0.9827700853347778,0.00846454661816604,0.99678635597229,1.166577810135884,1,659.3279017342487,16389.586372431615
CA-MADDPG-V2 Seed 42 best,10,950078,37,uav_U1,0.996975302696228,0.9793329238891602,0.005765016682152359,0.9979847073554993,-7.500274859332601,0,2701.818025949653,62580.847267602796
CA-MADDPG-V2 Seed 42 best,10,950078,38,uav_U1,0.9973740577697754,0.9698211550712585,0.006196329899734216,0.9977623224258423,-4.005478111047013,0,1386.4609179423446,31394.84593310928
CA-MADDPG-V2 Seed 42 best,10,950078,39,uav_U1,0.997252345085144,0.9610085487365723,0.004371237276399305,0.9985382556915283,-4.603128288279117,0,3448.97855829705,23720.043666903865
CA-MADDPG-V2 Seed 42 best,10,950078,40,uav_U1,0.997714638710022,0.9794241189956665,0.005565968146615239,0.9981628060340881,0.5172516241816112,1,49.13718926478093,967.0795644250651
CA-MADDPG-V2 Seed 42 best,10,950078,41,uav_U1,0.9974009394645691,0.9831801652908325,0.008583253197397533,0.9968141317367554,1.1456384915732678,1,500.2290252571053,12478.234430246419
CA-MADDPG-V2 Seed 42 best,10,950078,42,uav_U1,0.9972825050354004,0.9833278656005859,0.008148307450417273,0.9968534708023071,0.8163035448482678,1,530.477128041961,7783.771986225104
CA-MADDPG-V2 Seed 42 best,10,950078,43,uav_U1,0.9958188533782959,0.9644010066986084,0.0047361752309898865,0.9984614253044128,-3.6967405790176002,0,1428.798640881071,18010.272183470704
CA-MADDPG-V2 Seed 42 best,10,950078,44,uav_U1,0.9978624582290649,0.9826487898826599,0.00619218774033448,0.9978147745132446,-3.7083314189117216,0,1704.8253811554123,15003.236996485337
CA-MADDPG-V2 Seed 42 best,10,950078,45,uav_U1,0.9962361454963684,0.958184003829956,0.004241241988169999,0.9986372590065002,-3.803526350995466,0,2552.1253162121675,48364.02598473316
CA-MADDPG-V2 Seed 42 best,10,950078,46,uav_U1,0.9964488744735718,0.9646319150924683,0.004684862365815831,0.9984780550003052,-7.500091441862085,0,3879.9795204327593,97397.27683062638
CA-MADDPG-V2 Seed 42 best,10,950078,47,uav_U1,0.9973340630531311,0.9806740283966064,0.009821010996115029,0.9960432052612305,0.8061326539199254,1,1384.7764460650158,43212.3253779502
CA-MADDPG-V2 Seed 42 best,10,950078,48,uav_U1,0.9962962865829468,0.9805896282196045,0.009708343936867607,0.9961110949516296,-4.825256557135387,0,485.9594801008785,8036.929270474662
CA-MADDPG-V2 Seed 42 best,10,950078,49,uav_U1,0.9965049028396606,0.9683210849761963,0.005100695369873023,0.9982975721359253,-4.261895954194751,0,1004.2280780101487,9140.720808350034
CA-MADDPG-V2 Seed 42 best,10,950078,50,uav_U1,0.9966098070144653,0.9605652093887329,0.005863445649886305,0.9979339838027954,-6.7281142810677625,0,1851.8739552947734,43251.51049613319
CA-MADDPG-V2 Seed 42 best,10,950078,51,uav_U1,0.9978114366531372,0.9813137054443359,0.0077824165686178485,0.997211217880249,0.7133733525400539,1,344.50234089494865,11385.943723010603
CA-MADDPG-V2 Seed 42 best,10,950078,52,uav_U1,0.9980614185333252,0.9774283170700073,0.005256123621978455,0.9982413649559021,0.8521570289720888,1,649.046518904838,11533.721133369863
CA-MADDPG-V2 Seed 42 best,10,950078,53,uav_U1,0.9967855215072632,0.9573222398757935,0.005489860568471493,0.9980534315109253,-6.770613744895854,0,2673.3469474708822,77546.2888045616
CA-MADDPG-V2 Seed 42 best,10,950078,54,uav_U1,0.9976564645767212,0.98323655128479,0.009433701093402372,0.9962846636772156,-4.0236434403479535,0,1394.0498934651857,39768.3179344673
CA-MADDPG-V2 Seed 42 best,10,950078,55,uav_U1,0.9969656467437744,0.9652369022369385,0.004452181081468415,0.998536229133606,-4.439673252762866,0,2123.841759172007,39828.53688933939
CA-MADDPG-V2 Seed 42 best,10,950078,56,uav_U1,0.9978699088096619,0.985176682472229,0.007005174999963444,0.9975255131721497,-3.747219139788525,0,877.9773917239895,10454.235592344034
CA-MADDPG-V2 Seed 42 best,10,950078,57,uav_U1,0.9973065853118896,0.9792688488960266,0.005071827661575206,0.9983780980110168,0.7998842218722173,1,512.4175258341784,8698.007427267807
CA-MADDPG-V2 Seed 42 best,10,950078,58,uav_U1,0.9976009130477905,0.9818483591079712,0.009058668420102816,0.9965662956237793,0.8942905560333536,1,716.4459756381551,26325.410822393387
CA-MADDPG-V2 Seed 42 best,10,950078,59,uav_U1,0.9968866109848022,0.9852930307388306,0.012935147992904916,0.9944112300872803,1.2556271721343941,1,377.65856720946016,6680.988960070507
CA-MADDPG-V2 Seed 42 best,10,950078,60,uav_U1,0.997268795967102,0.9615041017532349,0.006331720390017334,0.9977423548698425,0.6631484857016234,1,1279.4055261094309,21962.461289152794
CA-MADDPG-V2 Seed 42 best,10,950078,61,uav_U1,0.9975366592407227,0.9825788736343384,0.006385320927641824,0.9978442788124084,1.1695299966250616,1,228.62164198651257,3301.6664504490245
CA-MADDPG-V2 Seed 42 best,10,950078,62,uav_U1,0.9976893067359924,0.9849612712860107,0.01306009551731148,0.9944605231285095,1.0848364991134591,1,481.8984742884885,16026.488180326864
CA-MADDPG-V2 Seed 42 best,10,950078,63,uav_U1,0.9976867437362671,0.9773478507995605,0.007507564210596507,0.9971977472305298,1.3791889989977597,1,223.45137854036656,5066.905235707509
CA-MADDPG-V2 Seed 42 best,10,950078,64,uav_U1,0.9979764819145203,0.9840102195739746,0.008299800226401288,0.9969093799591064,1.1481697793546664,1,348.924531363083,7839.9839587961005
CA-MADDPG-V2 Seed 42 best,10,950078,65,uav_U1,0.9979299306869507,0.9888101816177368,0.010482403958227967,0.9959021210670471,0.776215959980648,1,679.547171771736,21312.92326036363
CA-MADDPG-V2 Seed 42 best,10,950078,66,uav_U1,0.9960243701934814,0.955580472946167,0.0045772912021135,0.9984698295593262,-6.402966392696067,0,7532.547284202171,61511.780271149546
CA-MADDPG-V2 Seed 42 best,10,950078,67,uav_U1,0.9976741075515747,0.9857077598571777,0.0108923673189682,0.9955794811248779,0.540058119287238,1,775.5589646042495,20216.052383704475
