method,saved_episode,test_seed,step,reward,success,latency_ms,energy_mJ,selected_agent,selected_cpu_fraction,selected_bandwidth_fraction,mean_cpu_fraction,mean_bandwidth_fraction,selection_score_gap,selection_entropy,low_resource_action,near_saturated_resource
MADDPG Seed 42,30,970001,30,-4.642963749344279,0,1660.7256592711124,76955.02453102963,uav_U1,0.9999998807907104,0.9999998807907104,0.7417431473731995,0.7465176582336426,0.00028508901596069336,0.954884912856867,0,1
MADDPG Seed 42,30,970001,31,0.810882540207146,1,1105.1959779407675,12968.574023612273,uav_U1,0.9999996423721313,0.9999994039535522,0.7148065567016602,0.7082131505012512,0.0004589557647705078,0.9627144863793385,0,1
MADDPG Seed 42,30,970001,32,-4.56900181632015,0,1551.6824022059307,67147.61655249061,uav_U1,0.9999998807907104,0.9999997615814209,0.6278528571128845,0.6123563051223755,5.924701690673828e-05,0.9683897260742003,0,1
MADDPG Seed 42,30,970001,33,1.247826791402765,1,504.16189222869724,9592.099836041547,uav_U1,0.9999997615814209,0.9999995231628418,0.7321961522102356,0.7587902545928955,0.0007814168930053711,0.9520543339928197,0,1
MADDPG Seed 42,30,970001,34,-7.5000920566340605,0,3210.7895404726523,91016.83902554135,uav_U1,1.0,1.0,0.5903222560882568,0.6618329286575317,0.00010609626770019531,0.9597126459488745,0,1
MADDPG Seed 42,30,970001,35,0.8666352174469099,1,859.3511171925009,26653.79623302961,uav_U1,0.9999998807907104,0.9999998807907104,0.7711630463600159,0.7113698720932007,0.0004393458366394043,0.961110384694376,0,1
MADDPG Seed 42,30,970001,36,0.7498589914091611,1,1450.5949020076062,64435.69878414686,uav_U1,0.9999998807907104,0.9999998807907104,0.5912696123123169,0.7291612029075623,0.0002613663673400879,0.9615102711330105,0,1
MADDPG Seed 42,30,970001,37,-4.029325028634373,0,536.7607718089332,15953.878486197777,uav_U1,0.9999998807907104,0.9999997615814209,0.6227635145187378,0.7787367105484009,0.0006681084632873535,0.9697336220055925,0,1
MADDPG Seed 42,30,970001,38,-7.500091974606553,0,19385.290642341344,736709.9117084069,uav_U1,1.0,1.0,0.5238827466964722,0.41542601585388184,0.0,0.9560680051530446,0,1
MADDPG Seed 42,30,970001,39,0.7005887260096293,1,1417.192450741336,21020.067997902897,uav_U1,0.9999997615814209,0.9999995231628418,0.6669535040855408,0.7813189029693604,0.000699162483215332,0.9577587730599484,0,1
MADDPG Seed 42,30,970001,40,0.9979612096527803,1,686.6630246529872,16893.797402109496,uav_U1,0.9999998807907104,0.9999998807907104,0.7377008199691772,0.7432360649108887,0.0002358555793762207,0.9569611746040184,0,1
MADDPG Seed 42,30,970001,41,0.7146177700723375,1,7851.050895008152,117544.83812607819,uav_U1,1.0,1.0,0.5726323127746582,0.7495843768119812,0.0001589059829711914,0.9509228065455392,0,1
MADDPG Seed 42,30,970001,42,-5.710679757770445,0,2960.1608650776757,22662.5078712417,uav_U1,0.9999997615814209,0.9999997615814209,0.6348664164543152,0.5916265249252319,0.00024515390396118164,0.9594099872072565,0,1
MADDPG Seed 42,30,970001,43,-6.064147545696898,0,1514.7235894972166,43291.313260143965,uav_U1,0.9999997615814209,0.9999996423721313,0.6261529922485352,0.6557759642601013,0.00020676851272583008,0.9495893685453488,0,1
MADDPG Seed 42,30,970001,44,1.2839001595701534,1,2158.2374844915194,69298.494059106,uav_U1,1.0,1.0,0.7491258382797241,0.8341562151908875,0.00028699636459350586,0.9548837738742609,0,1
MADDPG Seed 42,30,970001,45,-3.6399357853988867,0,1256.1078390833154,43974.622712069075,uav_U1,0.9999998807907104,0.9999998807907104,0.6898564100265503,0.7268217206001282,0.00047969818115234375,0.9639917000563339,0,1
MADDPG Seed 42,30,970001,46,-4.18527796786149,0,1071.778162258524,24477.675665496565,uav_U1,0.9999998807907104,0.9999998807907104,0.6312423944473267,0.7846706509590149,0.0006155967712402344,0.9653374597774455,0,1
MADDPG Seed 42,30,970001,47,-4.275415460788317,0,1027.9120632787904,15235.502021832568,uav_U1,0.9999998807907104,0.9999997615814209,0.6593536138534546,0.685388445854187,0.00010597705841064453,0.9602455862646828,0,1
MADDPG Seed 42,30,970001,48,-3.502192148829623,0,1990.1703361667012,37118.917356869555,uav_U1,1.0,1.0,0.5524715185165405,0.6671842932701111,0.00022715330123901367,0.9617020343863381,0,1
MADDPG Seed 42,30,970001,49,-7.463720520135228,0,4124.775347091059,181035.91331760547,uav_U1,0.9999998807907104,0.9999997615814209,0.7374297976493835,0.5730940103530884,4.780292510986328e-05,0.9523681754727527,0,1
MADDPG Seed 42,30,970001,50,-7.500092504617347,0,4782.910572128657,61825.83225446795,uav_U1,1.0,1.0,0.5192285180091858,0.6913248300552368,0.00012695789337158203,0.9615889644767086,0,1
MADDPG Seed 42,30,970001,51,0.9745511363941821,1,968.7580209130531,31515.746813460868,uav_U1,0.9999998807907104,0.9999997615814209,0.6974504590034485,0.7657397985458374,0.0006453394889831543,0.9593584223583596,0,1
MADDPG Seed 42,30,970001,52,-3.79815066616871,0,1518.7287205949092,70265.18772980367,uav_U1,1.0,0.9999998807907104,0.6217357516288757,0.7353816032409668,0.00026923418045043945,0.9677595580613755,0,1
MADDPG Seed 42,30,970001,53,0.6495867983285957,1,1515.2720365981988,33812.28113791993,uav_U1,1.0,1.0,0.5617938041687012,0.7666204571723938,0.0002472996711730957,0.9689342633038167,0,1
MADDPG Seed 42,30,970001,54,1.2055633859324046,1,515.9854864805894,8721.246078271972,uav_U1,1.0,0.9999998807907104,0.548611044883728,0.7887107133865356,0.00020807981491088867,0.9665957249256293,0,1
MADDPG Seed 42,30,970001,55,-4.0410975433155105,0,1667.3680257231988,63986.45424181001,uav_U1,0.9999997615814209,0.9999996423721313,0.7832171320915222,0.6251918077468872,0.00039058923721313477,0.9577951169594721,0,1
MADDPG Seed 42,30,970001,56,0.8980574123622125,1,511.5728973205772,13638.220883373659,uav_U1,0.9999998807907104,0.9999997615814209,0.7283724546432495,0.7154449224472046,0.0006692409515380859,0.9678319352288031,0,1
MADDPG Seed 42,30,970001,57,-4.147746673064242,0,1909.6316349799845,47044.490130956394,uav_U1,0.9999998807907104,0.9999997615814209,0.7674555778503418,0.7564811110496521,0.0005289912223815918,0.9527226061510141,0,1
MADDPG Seed 42,30,970001,58,-7.500091941055473,0,12751.040510229492,562981.161939593,uav_U1,1.0,1.0,0.5360167026519775,0.5494745373725891,1.1920928955078125e-06,0.9578620063016156,0,1
MADDPG Seed 42,30,970001,59,0.8744209856070873,1,525.408870350633,9265.454253745467,uav_U1,0.9999998807907104,0.9999997615814209,0.7719470262527466,0.7584822773933411,0.0007879734039306641,0.9618931763764259,0,1
MADDPG Seed 42,30,970001,60,-7.500092200261588,0,6913.2448988382375,141393.1299169729,uav_U1,1.0,1.0,0.524028480052948,0.6487158536911011,0.00020962953567504883,0.962492798946631,0,1
MADDPG Seed 42,30,970001,61,1.4437905230106616,1,92.92990002595378,1461.3240473950739,uav_U1,1.0,0.9999998807907104,0.6495155692100525,0.7807646989822388,0.00037097930908203125,0.9660364844660061,0,1
MADDPG Seed 42,30,970001,62,-3.9160955427002664,0,869.4255658335821,6546.431109244738,uav_U1,0.9999998807907104,0.9999997615814209,0.6152318716049194,0.8221561312675476,0.00043898820877075195,0.9529021512272938,0,1
MADDPG Seed 42,30,970001,63,-5.175287331665222,0,3309.216232111938,53585.84489319589,uav_U1,1.0,0.9999998807907104,0.5759333968162537,0.5413202047348022,4.744529724121094e-05,0.9583860418443212,0,1
MADDPG Seed 42,30,970001,64,-3.857939582031305,0,1270.9452371749162,34765.456909690656,uav_U1,1.0,1.0,0.6594139933586121,0.7729917764663696,0.00017327070236206055,0.973123751960883,0,1
MADDPG Seed 42,30,970001,65,-7.119620815312484,0,4785.831887533965,193490.81523778118,uav_U1,1.0,1.0,0.5176585912704468,0.5650168061256409,0.00017684698104858398,0.9619476404537749,0,1
MADDPG Seed 42,30,970001,66,0.9152664154640522,1,1001.4896566300722,10141.183621798771,uav_U1,0.9999997615814209,0.9999996423721313,0.7585676312446594,0.7714447975158691,0.0006012916564941406,0.9647620664735894,0,1
MADDPG Seed 42,30,970001,67,-3.534729682415711,0,615.6093535072266,17267.19435129683,uav_U1,1.0,1.0,0.6664603352546692,0.7351013422012329,0.00019568204879760742,0.9614551857924217,0,1
MADDPG Seed 42,30,970001,68,1.396850680701515,1,147.5778817899277,3516.290010558248,uav_U1,1.0,0.9999998807907104,0.80108243227005,0.762509822845459,0.0005049705505371094,0.9636959787542262,0,1
MADDPG Seed 42,30,970001,69,1.1437641503607605,1,678.4537390364488,14279.941277592481,uav_U1,0.9999997615814209,0.9999996423721313,0.6905691623687744,0.7581040859222412,0.0004165768623352051,0.9559133106063538,0,1
MADDPG Seed 42,30,970001,70,0.7903989366888879,1,959.9656843284944,30249.988946818492,uav_U1,0.9999998807907104,0.9999998807907104,0.7331081032752991,0.7576998472213745,0.00044041872024536133,0.9624420624487204,0,1
MADDPG Seed 42,30,970001,71,-3.6698599719309724,0,966.2280384324764,15516.179097225815,uav_U1,0.9999998807907104,0.9999998807907104,0.8165572285652161,0.6478797197341919,0.00043255090713500977,0.9549487994266851,0,1
MADDPG Seed 42,30,970001,72,-5.764833114033231,0,3336.5639041068384,18908.85185028029,uav_U1,1.0,1.0,0.5976662635803223,0.7305219769477844,0.0002136826515197754,0.9647796689320483,0,1
MADDPG Seed 42,30,970001,73,1.2930302429850682,1,286.318381164657,4902.5208665920545,uav_U1,1.0,0.9999998807907104,0.608928382396698,0.8268312215805054,0.0003343820571899414,0.9566211365241438,0,1
MADDPG Seed 42,30,970001,74,1.0514473745455208,1,790.6354660837246,13149.69490183465,uav_U1,0.9999998807907104,0.9999998807907104,0.7897342443466187,0.7477537393569946,0.00041025876998901367,0.9627384050140678,0,1
MADDPG Seed 42,30,970001,75,-4.604436668534796,0,21041.582463115275,189290.57506452518,uav_U1,1.0,1.0,0.6237897276878357,0.6511760950088501,0.00013208389282226562,0.953061298160536,0,1
MADDPG Seed 42,30,970001,76,-3.867386889965199,0,1051.4495653503616,17833.933283462837,uav_U1,0.9999997615814209,0.9999996423721313,0.6933065056800842,0.7461234927177429,0.0005147457122802734,0.959753959954316,0,1
MADDPG Seed 42,30,970001,77,0.6677067712688585,1,659.9354856840807,17592.93430469725,uav_U1,1.0,0.9999998807907104,0.6468855142593384,0.7635422348976135,0.0003504753112792969,0.9602017872062824,0,1
MADDPG Seed 42,30,970001,78,1.2143224064026705,1,163.92605497240834,4151.512850739786,uav_U1,1.0,1.0,0.6931692361831665,0.7667855024337769,0.00018233060836791992,0.9684798092439599,0,1
MADDPG Seed 42,30,970001,79,0.549210601488743,1,1039.1121766937251,31532.41606673566,uav_U1,1.0,1.0,0.6405051946640015,0.7704905271530151,0.0001927018165588379,0.964043989712344,0,1
MADDPG Seed 42,30,970001,80,-3.702486878076895,0,2231.644871044562,77272.02575363987,uav_U1,1.0,1.0,0.5998427867889404,0.677172839641571,0.0002632737159729004,0.9658718497074797,0,1
MADDPG Seed 42,30,970001,81,0.9341982837117673,1,512.5328374314288,11624.79430587135,uav_U1,0.9999998807907104,0.9999998807907104,0.7994412183761597,0.667669951915741,0.0003235340118408203,0.957413040067043,0,1
MADDPG Seed 42,30,970001,82,-3.640347013323418,0,1142.5354980817842,36558.964201408846,uav_U1,0.9999998807907104,0.9999998807907104,0.6279875040054321,0.7721137404441833,0.0002937912940979004,0.9640932765960285,0,1
MADDPG Seed 42,30,970001,83,0.5748026907687309,1,889.0261588479319,26250.740674666336,uav_U1,0.9999998807907104,0.9999998807907104,0.5905770063400269,0.7258372902870178,0.0003565549850463867,0.967055563266897,0,1
MADDPG Seed 42,30,970001,84,0.7344779368604726,1,1294.3422321988496,44605.74803859556,uav_U1,0.9999998807907104,0.9999998807907104,0.7633153796195984,0.7566367983818054,0.0005194544792175293,0.9586422093868332,0,1
MADDPG Seed 42,30,970001,85,-7.500092648175428,0,2281.2562420024183,23825.04438428166,uav_U1,1.0,1.0,0.5482736825942993,0.7315734624862671,0.00010335445404052734,0.9605160428617084,0,1
MADDPG Seed 42,30,970001,86,-4.1702401276589764,0,3231.7366692422065,127649.46408499152,uav_U1,1.0,1.0,0.49268078804016113,0.49664726853370667,0.00011920928955078125,0.9644363174482284,0,1
MADDPG Seed 42,30,970001,87,0.8406951990326308,1,32.965009475655854,696.1923411488456,uav_U1,1.0,1.0,0.6885880827903748,0.7438293099403381,0.00021904706954956055,0.9582554730201062,0,1
MADDPG Seed 42,30,970001,88,-5.818371448560606,0,5856.763331421949,261062.8649590956,uav_U1,1.0,1.0,0.4673493504524231,0.4552859663963318,0.00010395050048828125,0.9613940949071824,0,1
MADDPG Seed 42,30,970001,89,0.6577994458991834,1,699.791582646128,6471.219769920054,uav_U1,1.0,0.9999998807907104,0.7235151529312134,0.7986489534378052,0.00044804811477661133,0.9576887774016063,0,1
MADDPG Seed 42,30,970001,90,-7.50009229828742,0,1380.2395449514124,24834.293393200798,uav_U1,1.0,1.0,0.5077584981918335,0.7265228629112244,0.00017648935317993164,0.9680702932251097,0,1
MADDPG Seed 42,30,970001,91,1.2473662958691825,1,392.1965658805315,4912.587096424259,uav_U1,0.9999998807907104,0.9999997615814209,0.7445212602615356,0.8126116991043091,0.0006856918334960938,0.9560433617112023,0,1
MADDPG Seed 42,30,970001,92,0.9010370584718763,1,561.7408457672648,14766.919727084656,uav_U1,1.0,0.9999998807907104,0.6486281156539917,0.7987204194068909,0.0004107356071472168,0.9703630652113043,0,1
MADDPG Seed 42,30,970001,93,-7.500092415173449,0,4550.125859773497,60263.66764845272,uav_U1,1.0,0.9999998807907104,0.5425036549568176,0.692628800868988,0.0002759099006652832,0.9597411205140284,0,1
MADDPG Seed 42,30,970001,94,1.1853346084997425,1,531.9434077609163,14282.362504958182,uav_U1,1.0,1.0,0.7956206202507019,0.7334550023078918,0.00022548437118530273,0.9523628947352151,0,1
MADDPG Seed 42,30,970001,95,1.3526008258555249,1,197.24375871619247,2923.178059480708,uav_U1,1.0,1.0,0.6246675848960876,0.8047707676887512,0.00023037195205688477,0.9669150542308464,0,1
MADDPG Seed 42,30,970001,96,0.573002243961382,1,998.2770970288527,14722.148940087278,uav_U1,1.0,0.9999998807907104,0.7301222681999207,0.7768517732620239,0.0003113746643066406,0.9636505229938532,0,1
MADDPG Seed 42,30,970001,97,-5.3023140900536045,0,633.3021856539768,19757.969386959703,uav_U1,1.0,0.9999998807907104,0.7375729084014893,0.7253352999687195,0.0003483295440673828,0.964295083605065,0,1
MADDPG Seed 42,30,970001,98,-3.7700620843250734,0,600.695689215951,9886.595029297501,uav_U1,1.0,0.9999998807907104,0.7536644339561462,0.7435853481292725,0.00026148557662963867,0.9663372794179049,0,1
MADDPG Seed 42,30,970001,99,-3.963150777448229,0,2510.608815363555,81746.41755269394,uav_U1,1.0,0.9999998807907104,0.6791766285896301,0.7556895017623901,0.0003598928451538086,0.9599765792818831,0,1
MADDPG Seed 42,30,970002,0,1.1707192810574163,1,620.8493079594219,10154.622467807572,uav_U1,0.9999997615814209,0.9999996423721313,0.7148141860961914,0.709183394908905,0.00021904706954956055,0.9550003642755821,0,1
MADDPG Seed 42,30,970002,1,-3.665823099216442,0,856.8120834479075,14421.335985071672,uav_U1,0.9999997615814209,0.9999995231628418,0.7946929931640625,0.6886632442474365,0.00010502338409423828,0.9564721368904838,0,1
MADDPG Seed 42,30,970002,2,0.8945537790256413,1,503.04918099378415,10905.288470750103,uav_U1,1.0,0.9999998807907104,0.7319862246513367,0.7052231431007385,0.00022476911544799805,0.9554481915275485,0,1
MADDPG Seed 42,30,970002,3,-6.054003738732619,0,3383.3239397031934,100677.39011072688,uav_U1,1.0,1.0,0.6253940463066101,0.6138886213302612,7.128715515136719e-05,0.9641738337294459,0,1
MADDPG Seed 42,30,970002,4,1.0959462122026693,1,536.8649929915482,12095.921414465169,uav_U1,0.9999998807907104,0.9999998807907104,0.8484923243522644,0.709723949432373,0.00047647953033447266,0.9597094360888025,0,1
MADDPG Seed 42,30,970002,5,1.154314542056751,1,436.4842213218667,8502.27700805697,uav_U1,0.9999998807907104,0.9999997615814209,0.8004833459854126,0.7861777544021606,0.0004935264587402344,0.955660145836167,0,1
MADDPG Seed 42,30,970002,6,-3.940383668959435,0,1101.8227796406984,13244.819521014844,uav_U1,1.0,0.9999998807907104,0.6423935890197754,0.7620807886123657,1.4066696166992188e-05,0.9577710947808695,0,1
MADDPG Seed 42,30,970002,7,1.1590169205412628,1,512.0176719729616,6427.368356462801,uav_U1,1.0,0.9999998807907104,0.7020584344863892,0.7911001443862915,0.00022858381271362305,0.9558194998571558,0,1
MADDPG Seed 42,30,970002,8,-4.599890651330696,0,1549.6514411768605,65693.05139491615,uav_U1,1.0,1.0,0.6143217086791992,0.788227379322052,8.499622344970703e-05,0.9641346941453434,0,1
MADDPG Seed 42,30,970002,9,-5.159818130683931,0,5016.24268960678,71146.82116386887,uav_U1,1.0,0.9999998807907104,0.6003694534301758,0.66341233253479,2.0384788513183594e-05,0.9665684928869548,0,1
MADDPG Seed 42,30,970002,10,-7.5000928899128905,0,2855.277649014581,24839.857629963255,uav_U1,1.0,0.9999998807907104,0.5899567008018494,0.6845384240150452,1.3470649719238281e-05,0.9663991986541305,0,1
MADDPG Seed 42,30,970002,11,-4.135700750039556,0,729.481374685406,13304.070063041276,uav_U1,0.9999998807907104,0.9999997615814209,0.7595742344856262,0.8109100461006165,0.00042694807052612305,0.9544997296482394,0,1
MADDPG Seed 42,30,970002,12,1.177548226764226,1,595.0759916017561,16482.070874907215,uav_U1,1.0,1.0,0.7589305639266968,0.7359751462936401,0.0001628398895263672,0.953477958706643,0,1
MADDPG Seed 42,30,970002,13,-4.826408573160748,0,2842.7583310240475,42295.72613438976,uav_U1,1.0,0.9999998807907104,0.5829691290855408,0.6301364898681641,1.6689300537109375e-05,0.970027065342488,0,1
MADDPG Seed 42,30,970002,14,0.5212659180002139,1,1170.4554738500208,18025.904084617872,uav_U1,0.9999997615814209,0.9999996423721313,0.7900205850601196,0.7180536985397339,0.00012803077697753906,0.9564700660130181,0,1
MADDPG Seed 42,30,970002,15,-4.29562487668322,0,1659.0721085287785,27567.564404486537,uav_U1,1.0,0.9999998807907104,0.5464276075363159,0.7463675737380981,6.878376007080078e-05,0.973182979056403,0,1
MADDPG Seed 42,30,970002,16,0.9507209251991449,1,301.5035979596343,6680.4331205196495,uav_U1,1.0,0.9999998807907104,0.6916940212249756,0.7558138370513916,0.00017565488815307617,0.9602029261888885,0,1
MADDPG Seed 42,30,970002,17,-3.9937452105157316,0,2285.2882286922613,21990.098831336916,uav_U1,1.0,1.0,0.6380313634872437,0.6953451633453369,0.00012695789337158203,0.9605424465493967,0,1
MADDPG Seed 42,30,970002,18,0.7355320606396956,1,1113.6957904727574,43737.32777876641,uav_U1,1.0,1.0,0.6334768533706665,0.7364875078201294,0.00016176700592041016,0.9620542906432605,0,1
MADDPG Seed 42,30,970002,19,0.7590955520523777,1,527.4583334304755,11041.018874789414,uav_U1,0.9999998807907104,0.9999997615814209,0.7911279797554016,0.7405831217765808,0.000534355640411377,0.9545116371936674,0,1
MADDPG Seed 42,30,970002,20,1.2387466135958978,1,334.0248893276942,4494.571512999233,uav_U1,0.9999998807907104,0.9999997615814209,0.6671777963638306,0.7522075176239014,0.00011157989501953125,0.9598997497279042,0,1
MADDPG Seed 42,30,970002,21,1.2989942934201966,1,364.25649058504035,11809.235183185443,uav_U1,1.0,0.9999998807907104,0.678668200969696,0.6185648441314697,0.00010216236114501953,0.9597745651851001,0,1
MADDPG Seed 42,30,970002,22,1.2901722137177005,1,134.8601167503394,5043.9686163879605,uav_U1,1.0,0.9999998807907104,0.6834273338317871,0.6487316489219666,0.00021606683731079102,0.9578700827237319,0,1
MADDPG Seed 42,30,970002,23,-3.6226069238624303,0,1903.7840506471064,16426.96535091775,uav_U1,0.9999998807907104,0.9999997615814209,0.698768675327301,0.7175137996673584,4.2438507080078125e-05,0.9566636930560648,0,1
MADDPG Seed 42,30,970002,24,1.0394278140909796,1,543.3661969810903,8261.05423676992,uav_U1,1.0,0.9999998807907104,0.6487125158309937,0.7384470701217651,2.3365020751953125e-05,0.9582880893401916,0,1
MADDPG Seed 42,30,970002,25,1.3200655296144523,1,329.65130426292694,13321.008969808718,uav_U1,1.0,0.9999998807907104,0.732073187828064,0.7826760411262512,0.0004495978355407715,0.9708479611699075,0,1
